,etype,cellid,seed,state,protocol,amplitude,duration,AP_count,AP_count_before_stim,AP_count_after_stim,voltage_base,voltage_after_stim
0,control_719,3797,4,normal,tburst,-200,2000,3,0,3,-68.47108057344305,-68.31317725976604
0,control_719,3797,4,normal,tburst,-250,2000,4,0,4,-68.47147163437342,-68.07366641239523
0,control_719,3797,4,normal,tburst,-300,2000,6,0,6,-68.47186549279317,-68.02109035392118
0,control_719,3797,4,normal,tburst,-50,500,0,0,0,-68.46989812089816,-68.6308238119585
0,control_719,3797,4,normal,tburst,-100,500,0,0,0,-68.47029259880449,-68.58190681083072
0,control_719,3797,4,normal,tburst,-150,500,1,0,1,-68.47068672799988,-68.60702922413007
0,control_719,3797,4,normal,tburst,-200,500,3,0,3,-68.47108057344305,-68.6750301006422
0,control_719,3797,4,normal,tburst,-250,500,4,0,4,-68.47147163437342,-68.65070227389613
0,control_719,3797,4,normal,tburst,-300,500,6,0,6,-68.47186549279319,-68.644189706628
0,control_719,3797,4,normal,tburst,-50,200,0,0,0,-68.46989812089816,-68.65525454633837
0,control_719,3797,4,normal,tburst,-100,200,0,0,0,-68.47029259880449,-68.63812075108824
0,control_719,3797,4,normal,tburst,-150,200,0,0,0,-68.47068672799988,-68.62314812312601
0,control_719,3797,4,normal,tburst,-200,200,1,0,1,-68.47108057344305,-68.66942709026685
0,control_719,3797,4,normal,tburst,-250,200,2,0,2,-68.47147163437342,-68.70170753313069
0,control_719,3797,4,normal,tburst,-300,200,4,0,4,-68.47186549279317,-68.75339130492986
0,control_719,3797,4,normal,rmih,-50,2000,0,0,0,-73.8557821354469,-73.60434960140856
0,control_719,3797,4,normal,rmih,-100,2000,0,0,0,-73.85617647225865,-73.28022132417804
0,control_719,3797,4,normal,rmih,-150,2000,0,0,0,-73.85657045443806,-72.95504295663389
0,control_719,3797,4,normal,rmih,-200,2000,3,0,3,-73.85696416032009,-73.27788182411825
0,control_719,3846,0,normal,fi,20,2000,0,0,0,-69.1182294156947,-69.48065972504928
0,control_719,3846,0,normal,fi,40,2000,0,0,0,-69.1180711326568,-69.62710906369087
0,control_719,3846,0,normal,fi,60,2000,0,0,0,-69.11791606310311,-69.77466788814752
0,control_719,3846,0,normal,fi,80,2000,0,0,0,-69.11776127597808,-69.92047421745097
0,control_719,3846,0,normal,fi,100,2000,0,0,0,-69.11760683790678,-70.08053718220253
0,control_719,3846,0,normal,fi,120,2000,1,0,0,-69.11745401394833,-70.23274486328387
0,control_719,3846,0,normal,fi,140,2000,2,0,0,-69.11729776539059,-70.39478578164085
0,control_719,3846,0,normal,fi,160,2000,4,0,0,-69.11714459984968,-70.55193236049087
0,control_719,3846,0,normal,fi,180,2000,3,0,0,-69.11698933571294,-70.72175955413108
0,control_719,3846,0,normal,fi,200,2000,8,0,0,-69.11683575712007,-70.90758567772119
0,control_719,3846,0,normal,fi,220,2000,24,0,0,-69.11668288975717,-71.12134147631843
0,control_719,3846,0,normal,fi,240,2000,26,0,0,-69.11652818478751,-71.15414017538887
0,control_719,3846,0,normal,fi,260,2000,29,0,0,-69.11637175581237,-71.21997552507908
0,control_719,3846,0,normal,fi,280,2000,35,0,0,-69.11621857970991,-71.28066985710743
0,control_719,3846,0,normal,fi,300,2000,41,0,0,-69.11606527924712,-71.36434122803804
0,control_719,3846,0,normal,tburst,-50,2000,0,0,0,-69.11876589037531,-68.9776384898942
0,control_719,3846,0,normal,tburst,-100,2000,0,0,0,-69.11915282620649,-68.66287266704137
0,control_719,3846,0,normal,tburst,-150,2000,2,0,2,-69.11953837348435,-68.43699890572843
0,control_719,3846,0,normal,tburst,-200,2000,3,0,3,-69.11992388552046,-68.03650460751719
0,control_719,3846,0,normal,tburst,-250,2000,3,0,3,-69.120309448464,-67.60901724838332
0,control_719,3846,0,normal,tburst,-300,2000,4,0,4,-69.12069432918032,-67.15864121322298
0,control_719,3846,0,normal,tburst,-50,500,0,0,0,-69.11876589037531,-69.22956844527968
0,control_719,3846,0,normal,tburst,-100,500,0,0,0,-69.11915282620649,-69.16213833081876
0,control_719,3846,0,normal,tburst,-150,500,2,0,2,-69.11953837348433,-69.11271294035235
0,control_719,3846,0,normal,tburst,-200,500,3,0,3,-69.11992388552046,-68.96461194572944
0,control_719,3846,0,normal,tburst,-250,500,3,0,3,-69.120309448464,-68.71305117513516
0,control_719,3846,0,normal,tburst,-300,500,3,0,3,-69.12069432918032,-68.44133181067984
0,control_719,3846,0,normal,tburst,-50,200,0,0,0,-69.11876589037531,-69.26418895334552
0,control_719,3846,0,normal,tburst,-100,200,0,0,0,-69.11915282620649,-69.23567998352864
0,control_719,3846,0,normal,tburst,-150,200,0,0,1,-69.11953837348435,-69.24152574634725
0,control_719,3846,0,normal,tburst,-200,200,2,0,2,-69.11992388552046,-69.18469535358581
0,control_719,3846,0,normal,tburst,-250,200,2,0,2,-69.120309448464,-69.05576322839627
0,control_719,3846,0,normal,tburst,-300,200,2,0,2,-69.12069432918032,-68.88240259748908
0,control_719,3846,0,normal,rmih,-50,2000,0,0,0,-76.86288106680047,-75.92404422476825
0,control_719,3846,0,normal,rmih,-100,2000,0,0,0,-76.86326814047926,-75.09032167787032
0,control_719,3846,0,normal,rmih,-150,2000,0,0,0,-76.86365382817604,-74.33812873362437
0,control_719,3846,0,normal,rmih,-200,2000,2,0,2,-76.86403948480914,-74.07572163001018
0,control_719,4279,5,normal,fi,20,2000,0,0,0,-67.51302352152359,-67.74858589318329
0,control_719,4279,5,normal,fi,40,2000,0,0,0,-67.51287104366932,-67.8414544517935
0,control_719,4279,5,normal,fi,60,2000,0,0,0,-67.51271443573914,-67.93553765558659
0,control_719,4279,5,normal,fi,80,2000,1,0,0,-67.51256175700918,-68.03458459552219
0,control_719,4279,5,normal,fi,100,2000,0,0,0,-67.51240907012381,-68.13766187222036
0,control_719,4279,5,normal,fi,120,2000,1,0,0,-67.51225832153982,-68.24535495489373
0,control_719,4279,5,normal,fi,140,2000,7,0,0,-67.51210403509873,-68.29315562131258
0,control_719,4279,5,normal,fi,160,2000,10,0,0,-67.51195301071124,-68.3364348847674
0,control_719,4279,5,normal,fi,180,2000,10,0,0,-67.51180037501041,-68.38439460251087
0,control_719,4279,5,normal,fi,200,2000,12,0,0,-67.51164876550244,-68.4781510636207
0,control_719,4279,5,normal,fi,220,2000,9,0,0,-67.51149742823026,-68.50846685676642
0,control_719,4279,5,normal,fi,240,2000,18,0,0,-67.51134425229795,-68.5790972979291
0,control_719,4279,5,normal,fi,260,2000,24,0,0,-67.51119001244805,-68.6419471357587
0,control_719,4279,5,normal,fi,280,2000,31,0,0,-67.51103967217087,-68.71781512015659
0,control_719,4279,5,normal,fi,300,2000,32,0,0,-67.51088790495922,-68.76168405223635
0,control_719,4279,5,normal,tburst,-50,2000,0,0,0,-67.51355317794598,-67.44538678582092
0,control_719,4279,5,normal,tburst,-100,2000,0,0,0,-67.51393494997492,-67.35625493094298
0,control_719,4279,5,normal,tburst,-150,2000,3,0,3,-67.51431506921861,-67.23685032893906
0,control_719,4279,5,normal,tburst,-200,2000,6,0,6,-67.51469514701323,-66.95146653192944
0,control_719,4279,5,normal,tburst,-250,2000,7,0,7,-67.51507683176013,-66.56757446242476
0,control_719,4279,5,normal,tburst,-300,2000,6,0,6,-67.51545585034499,-66.22660015629081
0,control_719,4279,5,normal,tburst,-50,500,0,0,0,-67.51355317794598,-67.59570400676483
0,control_719,4279,5,normal,tburst,-100,500,0,0,0,-67.51393494997492,-67.56491304633424
