,etype,cellid,seed,state,protocol,amplitude,duration,AP_count,AP_count_before_stim,AP_count_after_stim,voltage_base,voltage_after_stim
0,control_719,19256,0,normal,fi,240,2000,85,11,0,-60.55378186546,-65.24115009247313
0,control_719,19256,0,normal,fi,260,2000,89,11,0,-60.55378186546,-65.44583120288755
0,control_719,19256,0,normal,fi,280,2000,93,11,0,-60.55378186546,-65.6448970097875
0,control_719,19256,0,normal,fi,300,2000,96,11,0,-60.55378186546,-65.7436635126479
0,control_719,19256,0,normal,tburst,-50,2000,4,11,14,-60.55378186546,-60.25025513586699
0,control_719,19256,0,normal,tburst,-100,2000,7,11,17,-60.55378186546,-60.36636199848175
0,control_719,19256,0,normal,tburst,-150,2000,10,11,21,-60.55378186546,-60.162076546005494
0,control_719,19256,0,normal,tburst,-200,2000,11,11,22,-60.55378186546,-60.17233596226283
0,control_719,19256,0,normal,tburst,-250,2000,11,11,22,-60.55378186546,-60.18621525715071
0,control_719,19256,0,normal,tburst,-300,2000,11,11,22,-60.55378186546,-60.20158044580231
0,control_719,19256,0,normal,tburst,-50,500,3,11,25,-60.55378186546,-60.63186890718712
0,control_719,19256,0,normal,tburst,-100,500,8,11,29,-60.55378186546,-60.72110679434316
0,control_719,19256,0,normal,tburst,-150,500,9,11,30,-60.55378186546,-60.47940804500721
0,control_719,19256,0,normal,tburst,-200,500,10,11,31,-60.55378186546,-60.481928285397636
0,control_719,19256,0,normal,tburst,-250,500,10,11,32,-60.55378186546,-60.43790402928256
0,control_719,19256,0,normal,tburst,-300,500,10,11,32,-60.55378186546,-60.391307533583884
0,control_719,19256,0,normal,tburst,-50,200,2,11,26,-60.55378186546,-60.67574944233073
0,control_719,19256,0,normal,tburst,-100,200,5,11,28,-60.55378186546,-60.772575953158636
0,control_719,19256,0,normal,tburst,-150,200,9,11,31,-60.55378186546,-60.664936268395444
0,control_719,19256,0,normal,tburst,-200,200,10,11,33,-60.55378186546,-60.54501865465343
0,control_719,19256,0,normal,tburst,-250,200,9,11,33,-60.55378186546,-60.47824756237959
0,control_719,19256,0,normal,tburst,-300,200,9,11,33,-60.55378186546,-60.403876819968076
0,control_719,19256,0,normal,rmih,-50,2000,9,0,9,-74.54365376244725,-74.09060405050523
0,control_719,19256,0,normal,rmih,-100,2000,9,0,9,-74.54365376244725,-72.13806091721021
0,control_719,19256,0,normal,rmih,-150,2000,9,0,8,-74.54365376244725,-71.10265146864522
0,control_719,19256,0,normal,rmih,-200,2000,8,0,8,-74.54365376244725,-70.67190672224879
0,control_719,25531,0,normal,fi,20,2000,1,0,0,-65.98508176176404,-67.20006746160512
0,control_719,25531,0,normal,fi,40,2000,19,0,0,-65.98508176176404,-68.44488213395114
0,control_719,25531,0,normal,fi,60,2000,31,0,0,-65.98508176176404,-68.79882700871433
0,control_719,25531,0,normal,fi,80,2000,40,0,0,-65.98508176176404,-69.01915898954536
0,control_719,25531,0,normal,fi,100,2000,48,0,0,-65.98508176176404,-69.16998731020874
0,control_719,25531,0,normal,fi,120,2000,54,0,0,-65.98508176176404,-69.30637298942997
0,control_719,25531,0,normal,fi,140,2000,61,0,1,-65.98508176176404,-69.42385956094195
0,control_719,25531,0,normal,fi,160,2000,66,0,0,-65.98508176176404,-69.46350740040347
0,control_719,25531,0,normal,fi,180,2000,72,0,0,-65.98508176176404,-69.53389722685245
0,control_719,25531,0,normal,fi,200,2000,77,0,0,-65.98508176176404,-69.59737845885438
0,control_719,25531,0,normal,fi,220,2000,82,0,0,-65.98508176176404,-69.6643593774021
0,control_719,25531,0,normal,fi,240,2000,88,0,1,-65.98508176176404,-69.71193166519744
0,control_719,25531,0,normal,fi,260,2000,93,0,0,-65.98508176176404,-69.7539436471412
0,control_719,25531,0,normal,fi,280,2000,98,0,0,-65.98508176176404,-69.81253988060897
0,control_719,25531,0,normal,fi,300,2000,104,0,0,-65.98508176176404,-69.83599565048674
0,control_719,25531,0,normal,tburst,-50,2000,0,0,0,-65.98508176176404,-65.32619956989572
0,control_719,25531,0,normal,tburst,-100,2000,2,0,2,-65.98508176176404,-64.89196183421451
0,control_719,25531,0,normal,tburst,-150,2000,4,0,4,-65.98508176176404,-64.07961521076156
0,control_719,25531,0,normal,tburst,-200,2000,5,0,6,-65.98508176176404,-63.31102897394202
0,control_719,25531,0,normal,tburst,-250,2000,6,0,7,-65.98508176176404,-62.74963307315904
